pais,codigo_iso,nivel1_nombre,nivel1,nivel2_nombre,nivel2
México,MX,estado,Oaxaca,municipio,Santiago Nacaltepec
México,MX,estado,Oaxaca,municipio,Asunción Cuyotepeji
México,MX,estado,Oaxaca,municipio,Asunción Ixtaltepec
México,MX,estado,Oaxaca,municipio,Asunción Nochixtlán
México,MX,estado,Oaxaca,municipio,Asunción Ocotlán
México,MX,estado,Oaxaca,municipio,Asunción Tlacolulita
México,MX,estado,Oaxaca,municipio,Ayotzintepec
México,MX,estado,Oaxaca,municipio,El Barrio de la Soledad
México,MX,estado,Oaxaca,municipio,Calihualá
México,MX,estado,Oaxaca,municipio,Candelaria Loxicha
México,MX,estado,Oaxaca,municipio,Ciénega de Zimatlán
México,MX,estado,Oaxaca,municipio,Ciudad Ixtepec
México,MX,estado,Oaxaca,municipio,Coatecas Altas
México,MX,estado,Oaxaca,municipio,Coicoyán de las Flores
México,MX,estado,Oaxaca,municipio,La Compañía
México,MX,estado,Oaxaca,municipio,Concepción Buenavista
México,MX,estado,Oaxaca,municipio,Concepción Pápalo
México,MX,estado,Oaxaca,municipio,Constancia del Rosario
México,MX,estado,Oaxaca,municipio,Cosolapa
México,MX,estado,Oaxaca,municipio,Cosoltepec
México,MX,estado,Oaxaca,municipio,Cuilápam de Guerrero
México,MX,estado,Oaxaca,municipio,Cuyamecalco Villa de Zaragoza
México,MX,estado,Oaxaca,municipio,Chahuites
México,MX,estado,Oaxaca,municipio,Chalchatongo de Hidalgo
México,MX,estado,Oaxaca,municipio,Chiquihuitlán de Benito Juárez
México,MX,estado,Oaxaca,municipio,Heroica Ciudad de Ejutla de Crespo
México,MX,estado,Oaxaca,municipio,Eloxochitlán de Flores Magón
México,MX,estado,Oaxaca,municipio,El Espinal
México,MX,estado,Oaxaca,municipio,Tamazulápam del Espíritu Santo
México,MX,estado,Oaxaca,municipio,Fresnillo de Trujano
México,MX,estado,Oaxaca,municipio,Guadalupe Etla
México,MX,estado,Oaxaca,municipio,Guadalupe de Ramírez
México,MX,estado,Oaxaca,municipio,Guelatao de Juárez
México,MX,estado,Oaxaca,municipio,Guevea de Humboldt
México,MX,estado,Oaxaca,municipio,Mesones Hidalgo
México,MX,estado,Oaxaca,municipio,Villa Hidalgo
México,MX,estado,Oaxaca,municipio,Heroica Ciudad de Huajuapan de León
México,MX,estado,Oaxaca,municipio,Huautepec
México,MX,estado,Oaxaca,municipio,Huautla de Jiménez
México,MX,estado,Oaxaca,municipio,Ixtlán de Juárez
México,MX,estado,Oaxaca,municipio,Heroica Ciudad de Juchitán de Zaragoza
México,MX,estado,Oaxaca,municipio,Loma Bonita
México,MX,estado,Oaxaca,municipio,Magdalena Apasco
México,MX,estado,Oaxaca,municipio,Magdalena Jaltepec
México,MX,estado,Oaxaca,municipio,Santa Magdalena Jicotlán
México,MX,estado,Oaxaca,municipio,Magdalena Mixtepec
México,MX,estado,Oaxaca,municipio,Magdalenda Ocotlán
México,MX,estado,Oaxaca,municipio,Magdalena Peñasco
México,MX,estado,Oaxaca,municipio,Magdalena Teitipac
México,MX,estado,Oaxaca,municipio,Magdalena Tequisistlán
México,MX,estado,Oaxaca,municipio,Magdalenda Tlacotepec
México,MX,estado,Oaxaca,municipio,Magdalena Zahuatlán
México,MX,estado,Oaxaca,municipio,Mariscala de Juárez
México,MX,estado,Oaxaca,municipio,Mártires de Tacubaya
México,MX,estado,Oaxaca,municipio,Matías Romero
México,MX,estado,Oaxaca,municipio,Mazatlán Villa de Flores
México,MX,estado,Oaxaca,municipio,Miahuatlán de Porfirio Díaz
México,MX,estado,Oaxaca,municipio,Mixistlán de la Reforma
México,MX,estado,Oaxaca,municipio,Monjas
México,MX,estado,Oaxaca,municipio,Natividad
México,MX,estado,Oaxaca,municipio,Nazareno Etla
México,MX,estado,Oaxaca,municipio,Nejapa de Madero
México,MX,estado,Oaxaca,municipio,Ixpantepec Nieves
México,MX,estado,Oaxaca,municipio,Santiago Niltepec
México,MX,estado,Oaxaca,municipio,Oaxaca de Juárez
México,MX,estado,Oaxaca,municipio,Ocotlán de Morelos
México,MX,estado,Oaxaca,municipio,La Pe
México,MX,estado,Oaxaca,municipio,Pinotepa de Don Luis
México,MX,estado,Oaxaca,municipio,Pluma Hidalgo
México,MX,estado,Oaxaca,municipio,San José del Progreso
México,MX,estado,Oaxaca,municipio,Putla Villa de Guerrero
México,MX,estado,Oaxaca,municipio,Santa Catarina Quioquitani
México,MX,estado,Oaxaca,municipio,Reforma de Pineda
México,MX,estado,Oaxaca,municipio,La Reforma
México,MX,estado,Oaxaca,municipio,Reyes Etla
México,MX,estado,Oaxaca,municipio,Rojas de Cuauhtémoc
México,MX,estado,Oaxaca,municipio,Salina Cruz
México,MX,estado,Oaxaca,municipio,San Agustín Amatengo
México,MX,estado,Oaxaca,municipio,San Agustín de las Juntas
México,MX,estado,Oaxaca,municipio,San Agustín Etla
México,MX,estado,Oaxaca,municipio,San Agustín Loxicha
México,MX,estado,Oaxaca,municipio,San Agustín Tlacotepec
México,MX,estado,Oaxaca,municipio,San Agustín Yatareni
México,MX,estado,Oaxaca,municipio,San Andrés Cabecera Nueva
México,MX,estado,Oaxaca,municipio,San Andrés Dinicuiti
México,MX,estado,Oaxaca,municipio,San Andrés Huaxpaltepec
México,MX,estado,Oaxaca,municipio,San Andrés Huayápam
México,MX,estado,Oaxaca,municipio,San Andrés Ixtlahuaca
México,MX,estado,Oaxaca,municipio,San Andrés Lagunas
México,MX,estado,Oaxaca,municipio,San Andrés Nuxiño
México,MX,estado,Oaxaca,municipio,San Andrés Paxtlán
México,MX,estado,Oaxaca,municipio,San Andrés Sinaxtla
México,MX,estado,Oaxaca,municipio,San Andrés Solaga
México,MX,estado,Oaxaca,municipio,San Andrés Teotilálpam
México,MX,estado,Oaxaca,municipio,San Andrés Tepetlapa
México,MX,estado,Oaxaca,municipio,San Andrés Yaá
México,MX,estado,Oaxaca,municipio,San Andrés Zabache
México,MX,estado,Oaxaca,municipio,San Andrés Zautla
México,MX,estado,Oaxaca,municipio,San Antonino Castillo Velasco
México,MX,estado,Oaxaca,municipio,San Antonino el Alto
México,MX,estado,Oaxaca,municipio,San Antonino Monte Verde
México,MX,estado,Oaxaca,municipio,San Antonio Acutla
México,MX,estado,Oaxaca,municipio,San Antonio de la Cal
México,MX,estado,Oaxaca,municipio,San Antonio Huitepec
México,MX,estado,Oaxaca,municipio,San Antonio Nanahuatípam
México,MX,estado,Oaxaca,municipio,San Antonio Sinicahua
México,MX,estado,Oaxaca,municipio,San Antonio Tepetlapa
México,MX,estado,Oaxaca,municipio,San Baltazar Chichicápam
México,MX,estado,Oaxaca,municipio,San Baltazar Loxicha
México,MX,estado,Oaxaca,municipio,San Baltazar Yatzachi el Bajo
México,MX,estado,Oaxaca,municipio,San Bartolo Coyotepec
México,MX,estado,Oaxaca,municipio,San Bartolo Soyaltepec
México,MX,estado,Oaxaca,municipio,San Bartolo Yautepec
México,MX,estado,Oaxaca,municipio,San Bartolomé Ayautla
México,MX,estado,Oaxaca,municipio,San Bartolomé Loxicha
México,MX,estado,Oaxaca,municipio,San Bartolomé Quialana
México,MX,estado,Oaxaca,municipio,San Bartolomé Yucuañe
México,MX,estado,Oaxaca,municipio,San Bartolomé Zoogocho
México,MX,estado,Puebla,municipio,Acajete
México,MX,estado,Puebla,municipio,Acateno
México,MX,estado,Puebla,municipio,Acatlán
México,MX,estado,Puebla,municipio,Acatzingo
México,MX,estado,Puebla,municipio,Acteopan
México,MX,estado,Puebla,municipio,Ahuacatlán
México,MX,estado,Puebla,municipio,Ahuatlán
México,MX,estado,Puebla,municipio,Ahuazotepec
México,MX,estado,Puebla,municipio,Ahuehuetitla
México,MX,estado,Puebla,municipio,Ajalpan
México,MX,estado,Puebla,municipio,Albino Zertuche
México,MX,estado,Puebla,municipio,Aljojuca
México,MX,estado,Puebla,municipio,Altepexi
México,MX,estado,Puebla,municipio,Amixtlán
México,MX,estado,Puebla,municipio,Amozoc
México,MX,estado,Puebla,municipio,Aquixtla
México,MX,estado,Puebla,municipio,Atempan
México,MX,estado,Puebla,municipio,Atexcal
México,MX,estado,Puebla,municipio,Atlixco
México,MX,estado,Puebla,municipio,Atoyatempan
México,MX,estado,Puebla,municipio,Atzala
México,MX,estado,Puebla,municipio,Atzitzihuacán
México,MX,estado,Puebla,municipio,Atzitzintla
México,MX,estado,Puebla,municipio,Axutla
México,MX,estado,Puebla,municipio,Ayotoxco de Guerrero
México,MX,estado,Puebla,municipio,Calpan
México,MX,estado,Puebla,municipio,Caltepec
México,MX,estado,Puebla,municipio,Camocuautla
México,MX,estado,Puebla,municipio,Caxhuacan
México,MX,estado,Puebla,municipio,Coatepec
México,MX,estado,Puebla,municipio,Coatzingo
México,MX,estado,Puebla,municipio,Cohetzala
México,MX,estado,Puebla,municipio,Coyomeapan
México,MX,estado,Puebla,municipio,Coyotepec
México,MX,estado,Puebla,municipio,Cuapiaxtla de Madero
México,MX,estado,Puebla,municipio,Cuautempan
México,MX,estado,Puebla,municipio,Cuautinchan
México,MX,estado,Puebla,municipio,Cuautlancingo
México,MX,estado,Puebla,municipio,Cuayuca de Andrade
México,MX,estado,Puebla,municipio,Cuetzalan del Progreso
México,MX,estado,Puebla,municipio,Cuyoaco
México,MX,estado,Puebla,municipio,Chalchicomula de Sesma
México,MX,estado,Puebla,municipio,Chapulco
México,MX,estado,Puebla,municipio,Chiautla
México,MX,estado,Puebla,municipio,Chiautzingo
México,MX,estado,Puebla,municipio,Chichiquila
México,MX,estado,Puebla,municipio,Chiconcuautla
México,MX,estado,Puebla,municipio,Chietla
México,MX,estado,Puebla,municipio,Chigmecatitlán
México,MX,estado,Puebla,municipio,Chignahuapan
México,MX,estado,Puebla,municipio,Chignautla
México,MX,estado,Puebla,municipio,Chila
México,MX,estado,Puebla,municipio,Chila de la Sal
México,MX,estado,Puebla,municipio,Honey
México,MX,estado,Puebla,municipio,Chilchotla
México,MX,estado,Puebla,municipio,Chinantla
México,MX,estado,Puebla,municipio,Domingo Arenas
México,MX,estado,Puebla,municipio,Eloxochitlán
México,MX,estado,Puebla,municipio,Epatlán
México,MX,estado,Puebla,municipio,Esperanza
México,MX,estado,Puebla,municipio,Francisco Z. Mena
México,MX,estado,Puebla,municipio,General Felipe Ángeles
México,MX,estado,Puebla,municipio,Guadalupe
México,MX,estado,Puebla,municipio,Guadalupe Victoria
México,MX,estado,Puebla,municipio,Hermenegildo Galeana
México,MX,estado,Puebla,municipio,Huaquechula
México,MX,estado,Puebla,municipio,Huatlatlauca
México,MX,estado,Puebla,municipio,Huauchinango
México,MX,estado,Puebla,municipio,Huehuetlán el Chico
México,MX,estado,Puebla,municipio,Huehuetlán el Grande
México,MX,estado,Puebla,municipio,Huejotzingo
México,MX,estado,Puebla,municipio,Hueyapan
México,MX,estado,Puebla,municipio,Hueytamalco
México,MX,estado,Puebla,municipio,Hueytlalpan
México,MX,estado,Puebla,municipio,Hueyapan de Ocampo
México,MX,estado,Puebla,municipio,Huitzilan de Serdán
México,MX,estado,Puebla,municipio,Huitziltepec
México,MX,estado,Puebla,municipio,Atlequizayan
México,MX,estado,Puebla,municipio,Ixcamilpa de Guerrero
México,MX,estado,Puebla,municipio,Ixcaquixtla
México,MX,estado,Puebla,municipio,Ixtacamaxtitlán
México,MX,estado,Puebla,municipio,Ixtepec
México,MX,estado,Puebla,municipio,Izúcar de Matamoros
México,MX,estado,Puebla,municipio,Jalpan
México,MX,estado,Puebla,municipio,Jolalpan
México,MX,estado,Puebla,municipio,Jonotla
México,MX,estado,Puebla,municipio,Jopala
México,MX,estado,Puebla,municipio,Juan C. Bonilla
México,MX,estado,Puebla,municipio,Juan Galindo
México,MX,estado,Puebla,municipio,Juan N. Méndez
México,MX,estado,Puebla,municipio,Lafragua
México,MX,estado,Puebla,municipio,Libres
México,MX,estado,Puebla,municipio,La Magdalena Tlatlauquitepec
México,MX,estado,Puebla,municipio,Mazapiltepec de Juárez
México,MX,estado,Puebla,municipio,Mixtla
México,MX,estado,Puebla,municipio,Molcaxac
México,MX,estado,Puebla,municipio,Cañada Morelos
México,MX,estado,Puebla,municipio,Naupan
México,MX,estado,Puebla,municipio,Nauzontla
México,MX,estado,Puebla,municipio,Nealtican
México,MX,estado,Puebla,municipio,Nicolás Bravo
México,MX,estado,Puebla,municipio,Nopalucan
México,MX,estado,Puebla,municipio,Ocotepec
México,MX,estado,Puebla,municipio,Ocoyucan
México,MX,estado,Puebla,municipio,Olintla
México,MX,estado,Puebla,municipio,Oriental
México,MX,estado,Puebla,municipio,Pahuatlán
México,MX,estado,Puebla,municipio,Palmar de Bravo
México,MX,estado,Puebla,municipio,Pantepec
México,MX,estado,Puebla,municipio,Tepexco
México,MX,estado,Puebla,municipio,Tepexi de Rodríguez
México,MX,estado,Puebla,municipio,Tepoltitlán
México,MX,estado,Puebla,municipio,Tepeyahualco
México,MX,estado,Puebla,municipio,Tepeyahualco de Cuauhtémoc
México,MX,estado,Puebla,municipio,Tetela de Ocampo
México,MX,estado,Puebla,municipio,Teteles de Avila Castillo
México,MX,estado,Puebla,municipio,Teziutlán
México,MX,estado,Puebla,municipio,Tianguismanalco
México,MX,estado,Puebla,municipio,Tilapa
México,MX,estado,Puebla,municipio,Tlacotepec de Benito Juárez
México,MX,estado,Puebla,municipio,Tlacuilotepec
México,MX,estado,Puebla,municipio,Tlachichuca
México,MX,estado,Puebla,municipio,Tlahuapan
México,MX,estado,Puebla,municipio,Tlaltenango
México,MX,estado,Puebla,municipio,Tlanepantla
México,MX,estado,Puebla,municipio,Tlaola
México,MX,estado,Puebla,municipio,Tlapacoya
México,MX,estado,Puebla,municipio,Tlapanalá
México,MX,estado,Puebla,municipio,Tlatlauquitepec
México,MX,estado,Puebla,municipio,Tlaxco
México,MX,estado,Puebla,municipio,Tochtepec
México,MX,estado,Puebla,municipio,Totoltepec de Guerrero
México,MX,estado,Puebla,municipio,Tulcingo
México,MX,estado,Puebla,municipio,Tuzamapan de Galeana
México,MX,estado,Puebla,municipio,Tzicatlacoyan
México,MX,estado,Puebla,municipio,Venustiano Carranza
México,MX,estado,Puebla,municipio,Vicente Guerrero
México,MX,estado,Puebla,municipio,Xayacatlán de Bravo
México,MX,estado,Puebla,municipio,Xicotepec
México,MX,estado,Puebla,municipio,Xicotlán
México,MX,estado,Puebla,municipio,Xiutetelco
México,MX,estado,Puebla,municipio,Xochiapulco
México,MX,estado,Puebla,municipio,Xochiltepec
México,MX,estado,Puebla,municipio,Xochitlán de Vicente Suárez
México,MX,estado,Puebla,municipio,Xochitlán Todos Santos
México,MX,estado,Puebla,municipio,Yaonáhuac
México,MX,estado,Puebla,municipio,Yehualtepec
México,MX,estado,Puebla,municipio,Zacapala
México,MX,estado,Puebla,municipio,Zacapoaxtla
México,MX,estado,Puebla,municipio,Zacatlán
México,MX,estado,Puebla,municipio,Zapotitlán
México,MX,estado,Puebla,municipio,Zapotitlán de Méndez
México,MX,estado,Puebla,municipio,Zaragoza
México,MX,estado,Puebla,municipio,Zautla
México,MX,estado,Puebla,municipio,Zihuateutla
México,MX,estado,Puebla,municipio,Zinacatepec
México,MX,estado,Puebla,municipio,Zongozotla
México,MX,estado,Puebla,municipio,Zoquiapan
México,MX,estado,Puebla,municipio,Zoquitlán
México,MX,estado,Querétaro,municipio,Amealco de Bonfil
México,MX,estado,Querétaro,municipio,Pinal de Amoles
México,MX,estado,Querétaro,municipio,Arroyo Seco
México,MX,estado,Querétaro,municipio,Cadereyta de Montes
México,MX,estado,Querétaro,municipio,Colón
México,MX,estado,Querétaro,municipio,Corregidora
México,MX,estado,Querétaro,municipio,Ezequiel Montes
México,MX,estado,Querétaro,municipio,Huimilpan
México,MX,estado,Querétaro,municipio,Jalpan de Serra
México,MX,estado,Querétaro,municipio,Landa de Matamoros
México,MX,estado,Querétaro,municipio,El Marqués
México,MX,estado,Querétaro,municipio,Pedro Escobedo
México,MX,estado,Querétaro,municipio,Peñamiller
México,MX,estado,Querétaro,municipio,Querétaro
México,MX,estado,Querétaro,municipio,San Joaquín
México,MX,estado,Querétaro,municipio,San Juan del Río
México,MX,estado,Querétaro,municipio,Tequisquiapan
México,MX,estado,Querétaro,municipio,Tolimán
México,MX,estado,Quintana Roo,municipio,Cozumel
México,MX,estado,Quintana Roo,municipio,Felipe Carrillo Puerto
México,MX,estado,Quintana Roo,municipio,Isla Mujeres
México,MX,estado,Quintana Roo,municipio,Othón P. Blanco
México,MX,estado,Quintana Roo,municipio,Benito Juárez
México,MX,estado,Quintana Roo,municipio,José María Morelos
México,MX,estado,Quintana Roo,municipio,Lázaro Cárdenas
México,MX,estado,Quintana Roo,municipio,Solidaridad
México,MX,estado,Quintana Roo,municipio,Tulum
México,MX,estado,Quintana Roo,municipio,Bacalar
México,MX,estado,San Luis Potosí,municipio,Ahualulco
México,MX,estado,San Luis Potosí,municipio,Alaquines
México,MX,estado,San Luis Potosí,municipio,Aquismon
México,MX,estado,San Luis Potosí,municipio,Armadillo de los Infante
México,MX,estado,San Luis Potosí,municipio,Cardenas
México,MX,estado,San Luis Potosí,municipio,Catorce
México,MX,estado,San Luis Potosí,municipio,Cedral
México,MX,estado,San Luis Potosí,municipio,Cerritos
México,MX,estado,San Luis Potosí,municipio,Cerro de San Pedro
México,MX,estado,San Luis Potosí,municipio,Ciudad del Maíz
México,MX,estado,San Luis Potosí,municipio,Ciudad Fernández
México,MX,estado,San Luis Potosí,municipio,Tancanhuitz
México,MX,estado,San Luis Potosí,municipio,Ciudad Valles
México,MX,estado,San Luis Potosí,municipio,Coxcatlán
México,MX,estado,San Luis Potosí,municipio,Charcas
México,MX,estado,San Luis Potosí,municipio,Ebano
México,MX,estado,San Luis Potosí,municipio,Guadalcázar
México,MX,estado,San Luis Potosí,municipio,Huehuetlán
México,MX,estado,San Luis Potosí,municipio,Lagunillas
México,MX,estado,San Luis Potosí,municipio,Matehuala
México,MX,estado,San Luis Potosí,municipio,Mexquitic de Carmona
México,MX,estado,San Luis Potosí,municipio,Moctezuma
México,MX,estado,San Luis Potosí,municipio,Rayón
México,MX,estado,San Luis Potosí,municipio,Rioverde
México,MX,estado,San Luis Potosí,municipio,Salinas
México,MX,estado,San Luis Potosí,municipio,San Antonio
México,MX,estado,San Luis Potosí,municipio,San Ciro de Acosta
México,MX,estado,San Luis Potosí,municipio,San Luis Potosí
México,MX,estado,San Luis Potosí,municipio,San Martín Chalchicuautla
México,MX,estado,San Luis Potosí,municipio,San Nicolás Tolentino
México,MX,estado,San Luis Potosí,municipio,Santa Catarina
México,MX,estado,San Luis Potosí,municipio,Santa María del Río
México,MX,estado,San Luis Potosí,municipio,Santo Domingo
México,MX,estado,San Luis Potosí,municipio,San Vicente Tancuayalab
México,MX,estado,San Luis Potosí,municipio,Soledad de Graciano Sánchez
México,MX,estado,San Luis Potosí,municipio,Tamasopo
México,MX,estado,San Luis Potosí,municipio,Tamazunchale
México,MX,estado,San Luis Potosí,municipio,Tampacán
México,MX,estado,San Luis Potosí,municipio,Tampamolón Corona
México,MX,estado,San Luis Potosí,municipio,Tamuín
México,MX,estado,San Luis Potosí,municipio,Tanlajás
México,MX,estado,San Luis Potosí,municipio,Tanquián de Escobedo
México,MX,estado,San Luis Potosí,municipio,Tierra Nueva
México,MX,estado,San Luis Potosí,municipio,Vanegas
México,MX,estado,San Luis Potosí,municipio,Venado
México,MX,estado,San Luis Potosí,municipio,Villa de Arista
México,MX,estado,San Luis Potosí,municipio,Villa de Arriaga
México,MX,estado,San Luis Potosí,municipio,Villa de Guadalupe
México,MX,estado,San Luis Potosí,municipio,Villa de la Paz
México,MX,estado,San Luis Potosí,municipio,Villa de Ramos
México,MX,estado,San Luis Potosí,municipio,Villa de Reyes
México,MX,estado,San Luis Potosí,municipio,Villa Hidalgo
México,MX,estado,San Luis Potosí,municipio,Villa Juárez
México,MX,estado,San Luis Potosí,municipio,Xilitla
México,MX,estado,San Luis Potosí,municipio,Zaragoza
México,MX,estado,Sinaloa,municipio,Ahome
México,MX,estado,Sinaloa,municipio,Angostura
México,MX,estado,Sinaloa,municipio,Badiraguato
México,MX,estado,Sinaloa,municipio,Concordia
México,MX,estado,Sinaloa,municipio,Cosalá
México,MX,estado,Sinaloa,municipio,Culiacán
México,MX,estado,Sinaloa,municipio,Choix
México,MX,estado,Sinaloa,municipio,Elota
México,MX,estado,Sinaloa,municipio,Escuinapa
México,MX,estado,Sinaloa,municipio,El Fuerte
México,MX,estado,Sinaloa,municipio,Guasave
México,MX,estado,Sinaloa,municipio,Mazatlán
México,MX,estado,Sinaloa,municipio,Mocorito
México,MX,estado,Sinaloa,municipio,Rosario
México,MX,estado,Sinaloa,municipio,Salvador Alvarado
México,MX,estado,Sinaloa,municipio,San Ignacio
México,MX,estado,Sinaloa,municipio,Sinaloa
México,MX,estado,Sinaloa,municipio,Navolato
México,MX,estado,Sonora,municipio,Aconchi
México,MX,estado,Sonora,municipio,Agua Prieta
México,MX,estado,Sonora,municipio,Alamos
México,MX,estado,Sonora,municipio,Altar
México,MX,estado,Sonora,municipio,Arivechi
México,MX,estado,Sonora,municipio,Arizpe
México,MX,estado,Sonora,municipio,Atil
México,MX,estado,Sonora,municipio,Bacadéhuachi
México,MX,estado,Sonora,municipio,Bacanora
México,MX,estado,Sonora,municipio,Bacerac
México,MX,estado,Sonora,municipio,Bacoachi
México,MX,estado,Sonora,municipio,Bácum
México,MX,estado,Sonora,municipio,Banámichi
México,MX,estado,Sonora,municipio,Baviácora
México,MX,estado,Sonora,municipio,Bavispe
México,MX,estado,Sonora,municipio,Benjamín Hill
México,MX,estado,Sonora,municipio,Caborca
México,MX,estado,Sonora,municipio,Cajeme
México,MX,estado,Sonora,municipio,Cananea
México,MX,estado,Sonora,municipio,Carbó
México,MX,estado,Sonora,municipio,La Colorada
México,MX,estado,Sonora,municipio,Cucurpe
México,MX,estado,Sonora,municipio,Cumpas
México,MX,estado,Sonora,municipio,Divisaderos
México,MX,estado,Sonora,municipio,Empalme
México,MX,estado,Sonora,municipio,Etchojoa
México,MX,estado,Sonora,municipio,Fronteras
México,MX,estado,Sonora,municipio,Granados
México,MX,estado,Sonora,municipio,Guaymas
México,MX,estado,Sonora,municipio,Hermosillo
México,MX,estado,Sonora,municipio,Huásabas
México,MX,estado,Sonora,municipio,Huatabampo
México,MX,estado,Sonora,municipio,Huachinera
México,MX,estado,Sonora,municipio,Imuris
México,MX,estado,Sonora,municipio,Magdalena
México,MX,estado,Sonora,municipio,Mazatán
México,MX,estado,Sonora,municipio,Moctezuma
México,MX,estado,Sonora,municipio,Naco
México,MX,estado,Sonora,municipio,Nácori Chico
México,MX,estado,Sonora,municipio,Nacozari de García
México,MX,estado,Sonora,municipio,Navojoa
México,MX,estado,Sonora,municipio,Nogales
México,MX,estado,Sonora,municipio,Onavas
México,MX,estado,Sonora,municipio,Opodepe
México,MX,estado,Sonora,municipio,Oquitoa
México,MX,estado,Sonora,municipio,Pitiquito
México,MX,estado,Sonora,municipio,Puerto Peñasco
México,MX,estado,Sonora,municipio,Quiriego
México,MX,estado,Sonora,municipio,Rayón
México,MX,estado,Sonora,municipio,Rosario
México,MX,estado,Sonora,municipio,Sahuaripa
México,MX,estado,Sonora,municipio,San Felipe de Jesús
México,MX,estado,Sonora,municipio,San Ignacio Río Muerto
México,MX,estado,Sonora,municipio,San Javier
México,MX,estado,Sonora,municipio,San Luis Río Colorado
México,MX,estado,Sonora,municipio,San Miguel de Horcasitas
México,MX,estado,Sonora,municipio,San Pedro de la Cueva
México,MX,estado,Sonora,municipio,Santa Ana
México,MX,estado,Sonora,municipio,Santa Cruz
México,MX,estado,Sonora,municipio,Sáric
México,MX,estado,Sonora,municipio,Soyopa
México,MX,estado,Sonora,municipio,Suaqui Grande
México,MX,estado,Sonora,municipio,Tepache
México,MX,estado,Sonora,municipio,Trincheras
México,MX,estado,Sonora,municipio,Tubutama
México,MX,estado,Sonora,municipio,Ures
México,MX,estado,Sonora,municipio,Villa Hidalgo
México,MX,estado,Sonora,municipio,Villa Pesqueira
México,MX,estado,Sonora,municipio,Yécora
México,MX,estado,Tabasco,municipio,Balancán
México,MX,estado,Tabasco,municipio,Cárdenas
México,MX,estado,Tabasco,municipio,Centla
México,MX,estado,Tabasco,municipio,Centro
México,MX,estado,Tabasco,municipio,Comalcalco
México,MX,estado,Tabasco,municipio,Cunduacán
México,MX,estado,Tabasco,municipio,Emiliano Zapata
México,MX,estado,Tabasco,municipio,Huimanguillo
México,MX,estado,Tabasco,municipio,Jalapa
México,MX,estado,Tabasco,municipio,Jalpa de Méndez
México,MX,estado,Tabasco,municipio,Jonuta
México,MX,estado,Tabasco,municipio,Macuspana
México,MX,estado,Tabasco,municipio,Nacajuca
México,MX,estado,Tabasco,municipio,Paraísto
México,MX,estado,Tabasco,municipio,Tacotalpa
México,MX,estado,Tabasco,municipio,Teapa
México,MX,estado,Tabasco,municipio,Tenosique
México,MX,estado,Tamaulipas,municipio,Abasolo
México,MX,estado,Tamaulipas,municipio,Aldama
México,MX,estado,Tamaulipas,municipio,Altamira
México,MX,estado,Tamaulipas,municipio,Antiguo Morelos
México,MX,estado,Tamaulipas,municipio,Burgos
México,MX,estado,Tamaulipas,municipio,Bustamante
México,MX,estado,Tamaulipas,municipio,Camargo
México,MX,estado,Tamaulipas,municipio,Casas
México,MX,estado,Tamaulipas,municipio,Ciudad Madero
México,MX,estado,Tamaulipas,municipio,Cruillas
México,MX,estado,Tamaulipas,municipio,Gómez Farías
México,MX,estado,Tamaulipas,municipio,González
México,MX,estado,Tamaulipas,municipio,Güémez
México,MX,estado,Tamaulipas,municipio,Guerrero
México,MX,estado,Tamaulipas,municipio,Gustavo Díaz Ordaz
México,MX,estado,Tamaulipas,municipio,Hidalgo
México,MX,estado,Tamaulipas,municipio,Jaumave
México,MX,estado,Tamaulipas,municipio,Jiménez
México,MX,estado,Tamaulipas,municipio,Llera
México,MX,estado,Tamaulipas,municipio,Mainero
México,MX,estado,Tamaulipas,municipio,El Mante
México,MX,estado,Tamaulipas,municipio,Matamoros
México,MX,estado,Tamaulipas,municipio,Méndez
México,MX,estado,Tamaulipas,municipio,Mier
México,MX,estado,Tamaulipas,municipio,Miguel Alemán
México,MX,estado,Tamaulipas,municipio,Miquihuana
México,MX,estado,Tamaulipas,municipio,Nuevo Laredo
México,MX,estado,Tamaulipas,municipio,Nuevo Morelos
México,MX,estado,Tamaulipas,municipio,Ocampo
México,MX,estado,Tamaulipas,municipio,Padilla
México,MX,estado,Tamaulipas,municipio,Palmillas
México,MX,estado,Tamaulipas,municipio,Reynosa
México,MX,estado,Tamaulipas,municipio,Río Bravo
México,MX,estado,Tamaulipas,municipio,San Carlos
México,MX,estado,Tamaulipas,municipio,San Fernando
México,MX,estado,Tamaulipas,municipio,San Nicolás
México,MX,estado,Tamaulipas,municipio,Soto la Marina
México,MX,estado,Tamaulipas,municipio,Tampico
México,MX,estado,Tamaulipas,municipio,Tula
México,MX,estado,Tamaulipas,municipio,Valle Hermoso
México,MX,estado,Tamaulipas,municipio,Victoria
México,MX,estado,Tamaulipas,municipio,Villagrán
México,MX,estado,Tamaulipas,municipio,Xicoténcatl
México,MX,estado,Tlaxcala,municipio,Amaxac de Guerrero
México,MX,estado,Tlaxcala,municipio,Apetatitlán de Antonio Carvajal
México,MX,estado,Tlaxcala,municipio,Atlangatepec
México,MX,estado,Tlaxcala,municipio,Atltzayanca
México,MX,estado,Tlaxcala,municipio,Apizaco
México,MX,estado,Tlaxcala,municipio,Calpulalpan
México,MX,estado,Tlaxcala,municipio,El Carmen Tequexquitla
México,MX,estado,Tlaxcala,municipio,Cuapiaxtla
México,MX,estado,Tlaxcala,municipio,Cuaxomulco
